S no,ID,Original_Language,original_title,Release_Date,IMDB Ratings ,Vote_Count,Genre,Overview,Revenue(in $),Runtime(in min),Tagline
2392,487186,en,halo: nightfall,05-02-2014,7,99,['Science Fiction'],"Set between the events of Halo 4 and Halo 5: Guardiansâ€¦ Halo: Nightfall tells the dramatic story of legendary man hunter and Naval Intelligence Officer Jameson Locke and his team as they are caught in a horrific biological attack while investigating terrorist activity on the distant colony world of Sedra. As they unravel a plot that draws them to an ancient, hellish artifact, they will be forced to fight for their survival, question everything and ultimately choose between their loyalty and their lives.",$0.00,119,Survival Is A Choice
2393,414906,en,the batman(2022),04-03-2022,7.5,37735,"['Action', 'Superhero', 'Drama', 'Crime', 'Mystery']","Batman ventures into Gotham City's underworld when a sadistic killer leaves behind a trail of cryptic clues. As the evidence begins to lead closer to home and the scale of the perpetrator's plans become clear, he must forge new relationships, unmask the culprit and bring justice to the abuse of power and corruption that has long plagued the metropolis.","$765,950,479.00",176,"Our scars can destroy us, even after the physical wounds have healed"
2394,353610,en,the condemned 2,06-11-2015,5.2,114,['Action'],"A former bounty hunter who finds himself on the run as part of a revamped Condemned tournament, in which convicts are forced to fight each other to the death as part of a game that's broadcast to the public.",$0.00,90,The world's deadliest game is back online
2395,768939,en,army of one,14-12-2020,5.2,35,['Action'],"Out hiking, Special Forces Brenner Baker stumbles onto a Cartel's compound. Her husband's killed and she's left for dead. The Cartel made two mistakes, killed her husband and left her alive. They won't live to make another.",$0.00,87,They left her for dead. Big mistake.
2396,168672,en,american hustle,03-12-2013,6.8,6015,"['Drama', 'Crime']","A conman and his seductive partner are forced to work for a wild FBI agent, who pushes them into a world of Jersey power-brokers and the Mafia.","$251,000,000.00",138,Everyone Hustles To Survive
2397,335787,en,uncharted,18-02-2022,6.3,6212,"['Action', 'Adventure', 'Drama']","Treasure hunter Victor ""Sully"" Sullivan recruits street-smart Nathan Drake to help him recover a 500-year-old lost fortune amassed by explorer Ferdinand Magellan. What starts out as a heist soon becomes a globe-trotting, white-knuckle race to reach the prize before the ruthless Santiago Moncada can get his hands on it. If Sully and Nate can decipher the clues and solve one of the world's oldest mysteries, they stand to find $5 billion in treasure -- but only if they can learn to work together.","$400,689,914.00",116,Be careful who you trust
2398,4327,en,charlie's angels,02-11-2000,5.8,3327,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.","$264,000,000.00",98,Get Some Action
2399,137,en,groundhog day,11-02-1993,7.6,5969,"['Romance', 'Fantasy', 'Drama', 'Comedy']","A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.","$71,074,049.00",101,"Heâ€™s having the worst day of his life â€¦ over, and over â€¦"
2400,13515,en,mirrors,15-08-2008,6.2,1378,"['Horror', 'Mystery', 'Thriller', 'Drama']",An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,"$72,436,439.00",111,There is evil...On the other side.
2401,10590,en,we were soldiers,01-03-2002,7.1,1496,"['Action', 'History', 'War']",The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.,"$115,000,000.00",138,"400 U.S paratroopers. 4,000 Vietnamese soldiers. 12,000 miles away from home. 1 man led them into battle."
2402,76600,en,avatar: the way of water,16-12-2022,7.6,32339,"['Action', 'Science-fiction', 'Adventure', 'Drama', 'Thriller' ,'Fantasy']","Jake Sully and Ney'tiri have formed a family and are doing everything to stay together. However, they must leave their home and explore the regions of Pandora. When an ancient threat resurfaces, Jake must fight a difficult war against the humans.","$2,319,591,720.00",192,A new home. Discover a new world. Enter the world of Avatar
2403,400617,en,phantom thread,25-12-2017,7.3,2717,"['Drama', 'Romance']","Renowned British dressmaker Reynolds Woodcock comes across Alma, a young, strong-willed woman, who soon becomes a fixture in his life as his muse and lover.","$47,756,590.00",130,
2404,513421,en,discarnate,20-02-2019,5.6,70,"['Horror', 'Thriller']",A neuroscientist's obsession with a drug that expands the human mind inadvertently unleashes a deadly supernatural force on his team.,$0.00,84,"Once it sees your soul, it hunts your flesh."
2405,554241,en,playing with fire,08-11-2019,6.9,498,"['Comedy', 'Family']",A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,"$44,400,000.00",96,0% Contained
2406,82650,en,diary of a wimpy kid: dog days,02-08-2012,6.3,700,"['Comedy', 'Family']","It's summertime, and Greg Heffley is looking forward to playing video games and spending time with his friends. However, Greg's dad has other plans: He's decided that some father-son bonding time is in order. Desperate to prevent his dad from ruining summer vacation, Greg pretends he has a job at a ritzy country club. But Greg's plan backfires, leaving him in the middle of embarrassing mishaps and a camping trip gone wrong.","$76,196,538.00",94,School's out for summer
2407,346648,en,paddington 2,09-11-2017,7.5,1547,"['Adventure', 'Comedy', 'Family']","Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.","$227,000,000.00",104,It takes a bear to catch a thief
2408,437557,en,blockers,14-03-2018,6.3,1585,['Comedy'],"When three parents discover their daughtersâ€™ pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.","$94,017,294.00",102,Teens out to have fun. Parents out to stop it.
2409,643882,en,the princess switch: switched again,19-11-2020,7,626,"['Family', 'Romance', 'Comedy', 'Drama']","When Duchess Margaret unexpectedly inherits the throne & hits a rough patch with Kevin, itâ€™s up to Stacy to save the day before a new lookalike â€” party girl Fiona â€” foils their plans.",$0.00,97,
2410,376866,en,jackie,02-12-2016,6.4,1949,['Drama'],"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.","$13,960,394.00",100,I want them to see what they have done to Jack.
2411,166076,en,superman: unbound,23-04-2013,6.7,281,"['Animation', 'Action', 'Adventure']","Superman and Supergirl take on the cybernetic being known as Brainiac, who boasts that he possesses ""the knowledge and strength of 10,000 worlds.""","$2,915,767.00",75,The machine is coming
2412,632304,en,the beach house,22-10-2020,5.6,51,"['Drama', 'Horror', 'Mystery']",A romantic getaway for two troubled college sweethearts turns into a struggle for survival when unexpected guests - and the surrounding environment - exhibit signs of a mysterious infection.,$0.00,88,Wish you were here
2413,11635,en,old school,21-02-2003,6.6,1333,['Comedy'],Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,"$87,135,520.00",88,"All the fun of college, none of the education."
2414,461130,en,code 8,06-12-2019,6.2,1318,"['Science Fiction', 'Action', 'Crime', 'Thriller', 'Drama']","In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film â€œCode 8,â€ 2016.)","$157,209.00",99,Fear is the most dangerous power
2415,1975,en,the grudge 2,13-10-2006,5.5,763,"['Horror', 'Thriller']","A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building.","$39,143,839.00",102,"What Was Once Trapped, Will Now Be Unleashed"
2416,16337,en,the texas chainsaw massacre 2,22-08-1986,5.7,539,"['Comedy', 'Horror']","Chainsaw-wielding maniac Leatherface is up to his cannibalistic ways once again, along with the rest of his twisted clan, including the equally disturbed Chop-Top. This time, the masked killer has set his sights on pretty disc jockey Vanita ""Stretch"" Brock, who teams up with Texas lawman Lefty Enright to battle the psychopath and his family deep within their lair, a macabre abandoned amusement park.","$8,025,872.00",101,After a decade of silence... The buzzz is back!
2417,9342,en,the mask of zorro,16-07-1998,6.5,3149,"['Action', 'Adventure']","It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.","$250,000,000.00",136,No one has seen his face... but everyone ... knows this mark.
2418,12405,en,slumdog millionaire,12-11-2008,7.7,8567,"['Drama', 'Romance']","Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of â€˜Who Wants to Be a Millionaire?â€™ but, after he wins, he is suspected of cheating.","$378,000,000.00",120,"What does it take to find a lost love? A. Money, B. Luck, C. Smarts, D. Destiny"
